Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight
0.4857142857142857,0.45273631840796025,0.5000000000000001,0.24518584863412446,0.24971565777833948,0.2240080361627323,0.24980111376292752
0.5918367346938775,0.6019900497512438,0.675,0.4511867442901925,0.45090357639327694,0.47614264188849825,0.41845664280031813
0.2816326530612245,0.2736318407960199,0.25,0.11419614867890727,0.10463793757108555,0.12355600200904068,0.11694510739856798
0.763265306122449,0.7810945273631842,0.7750000000000001,0.7241379310344827,0.7471249842032099,0.6629834254143647,0.7374701670644389
0.46938775510204084,0.4328358208955224,0.525,0.2832512315270935,0.20068242133198538,0.32546459065796085,0.34765314240254563
0.6163265306122447,0.7014925373134329,0.6250000000000001,0.4133452754142409,0.3730569948186529,0.3706680060271221,0.4757358790771677
0.49387755102040815,0.5024875621890548,0.42500000000000004,0.2601880877742946,0.24769366864653106,0.2601707684580613,0.2760540970564836
0.06938775510204076,0.11442786069651745,0.10000000000000003,0.033363188535602314,0.03336282067483888,0.027122049221496736,0.03182179793158312
0.7469387755102042,0.7213930348258706,0.675,0.5445588893864755,0.510046758498673,0.6077348066298344,0.586316626889419
0.45306122448979586,0.4427860696517414,0.42500000000000004,0.21137483206448718,0.1799570327309491,0.2069311903566047,0.2760540970564836
0.7306122448979593,0.7512437810945274,0.7250000000000001,0.6016569637259291,0.5914318210539617,0.5575087895529885,0.6125696101829751
0.36326530612244895,0.383084577114428,0.4,0.17286162113748318,0.14962719575382283,0.17378201908588647,0.1964996022275258
0.5591836734693878,0.6019900497512438,0.55,0.4370801612180922,0.3391886768608619,0.3817177297840281,0.4749403341288781
0.4204081632653061,0.37313432835820903,0.3500000000000001,0.1979399910434393,0.22646278276254267,0.1486690105474636,0.17263325377883845
0.6816326530612244,0.7014925373134329,0.55,0.5781459919390952,0.6015417667130039,0.6288297338021096,0.5608591885441525
0.3551020408163265,0.3233830845771145,0.275,0.12404836542767575,0.12586882345507394,0.10145655449522853,0.137629276054097
0.657142857142857,0.6417910447761194,0.6000000000000001,0.4843260188087773,0.5454315683053204,0.44399799095931697,0.4351630867143993
0.3306122448979592,0.33333333333333337,0.32500000000000007,0.154500671742051,0.16125363326172124,0.1567051732797589,0.15672235481304692
0.657142857142857,0.6417910447761194,0.3750000000000001,0.49798477384684275,0.3958043725514976,0.5836263184329483,0.4908512330946697
0.15102040816326523,0.1442786069651742,0.2250000000000001,0.056650246305418706,0.05813218753949199,0.053239578101456554,0.05568814638027046
0.6489795918367347,0.6417910447761194,0.6500000000000001,0.4829825347066726,0.5039807911032478,0.4500251130085384,0.5075576770087508
0.7224489795918367,0.7512437810945274,0.75,0.654500671742051,0.6677619107797296,0.6891009542943246,0.6897374701670642
0.49387755102040815,0.48258706467661694,0.3750000000000001,0.2946708463949843,0.30683685075192724,0.311401305876444,0.2760540970564836
0.6081632653061224,0.5621890547263682,0.5750000000000001,0.35535154500671734,0.35132061165171236,0.3857358111501758,0.34765314240254563
0.5102040816326532,0.5024875621890548,0.42500000000000004,0.42678011643528874,0.3437381524074309,0.5082872928176796,0.4112967382657119
0.4204081632653061,0.39303482587064675,0.32500000000000007,0.20017913121361394,0.19714394035132063,0.18884982420894023,0.19888623707239453
0.3714285714285714,0.37313432835820903,0.4,0.17689207344379757,0.19967142676608116,0.17277749874434956,0.16229116945107394
0.6979591836734693,0.7014925373134329,0.7250000000000001,0.618450515002239,0.5449260710223682,0.6649924660974386,0.6022275258552106
0.42857142857142855,0.4328358208955224,0.3750000000000001,0.2082400358262427,0.23303424744092005,0.18483174284279258,0.17740652346857594
0.5102040816326532,0.5124378109452737,0.5000000000000001,0.37998208687863855,0.3144193099962088,0.2923154193872426,0.4988066825775655
0.689795918367347,0.6517412935323383,0.675,0.5994178235557545,0.6622014406672564,0.5675539929683576,0.533810660302307
0.5510204081632655,0.5522388059701493,0.5000000000000001,0.33139274518584855,0.32250726652344247,0.2792566549472627,0.3953858392999203
0.6979591836734693,0.681592039800995,0.55,0.5344827586206895,0.5899153292051056,0.5153189352084381,0.4749403341288781
0.6979591836734693,0.7114427860696517,0.6500000000000001,0.48790864308105675,0.465562997598888,0.5334003013561026,0.4749403341288781
0.6326530612244898,0.6019900497512438,0.6000000000000001,0.4460367218987908,0.44888158726146854,0.4289301858362632,0.4765314240254573
0.3061224489795918,0.28358208955223885,0.42500000000000004,0.1359158083296014,0.12131934790850499,0.16373681567051734,0.14081145584725532
0.5510204081632655,0.48258706467661694,0.42500000000000004,0.27922077922077915,0.2542651333249084,0.3164239075841286,0.29992044550517094
0.42857142857142855,0.4626865671641791,0.45000000000000007,0.2024182713837886,0.19057247567294328,0.15971873430436967,0.2442322991249005
0.7387755102040816,0.6119402985074628,0.6500000000000001,0.576578593819973,0.592442815619866,0.6348568558513311,0.5409705648369131
0.820408163265306,0.8009950248756219,0.8500000000000001,0.6433049708911777,0.6611904461013522,0.6529382219989955,0.7326968973747015
0.6081632653061224,0.6517412935323383,0.6500000000000001,0.4321540528437079,0.3806394540629344,0.5695630336514315,0.4351630867143993
0.12653061224489792,0.11442786069651745,0.30000000000000004,0.05127630989699954,0.05408820927587515,0.0562531391260673,0.04534606205250595
0.2897959183673469,0.2437810945273633,0.275,0.09717868338557992,0.08340705168709718,0.10246107483676543,0.10898965791567222
0.7306122448979593,0.791044776119403,0.675,0.6818181818181817,0.5954757993175787,0.6539427423405325,0.7852028639618135
0.7142857142857142,0.681592039800995,0.4750000000000001,0.49171518137035375,0.49235435359534946,0.5022601707684581,0.46300715990453445
0.436734693877551,0.45273631840796025,0.32500000000000007,0.1965965069413345,0.1678250979400986,0.17277749874434956,0.2283214001591089
0.5918367346938775,0.6019900497512438,0.6250000000000001,0.43640841916703976,0.32452925565525087,0.48920140632847814,0.586316626889419
0.49387755102040815,0.4626865671641791,0.45000000000000007,0.30944917151813695,0.39428788070264126,0.23907584128578604,0.23866348448687344
0.7469387755102042,0.7711442786069653,0.75,0.7113748320644872,0.6485530140275496,0.5956805625313913,0.8210023866348445
0.526530612244898,0.5323383084577115,0.6500000000000001,0.3719211822660098,0.2775180083407052,0.3375188347564039,0.4908512330946697
0.6653061224489796,0.6716417910447762,0.7,0.5721003134796238,0.5787943889801592,0.5725765946760423,0.5624502784407317
0.2408163265306122,0.2139303482587065,0.12500000000000006,0.0792655620241827,0.07026412233034246,0.07634354595680562,0.09307875894988064
0.6816326530612244,0.6417910447761194,0.8,0.5479175996417375,0.3841779350435992,0.5414364640883979,0.6897374701670642
0.29795918367346935,0.33333333333333337,0.3500000000000001,0.12718316166592025,0.1228358397573613,0.12656956303365144,0.1304693715194908
0.11836734693877549,0.13432835820895528,0.17500000000000004,0.05082848186296461,0.0480222418804499,0.05725765946760422,0.05330151153540174
0.46938775510204084,0.45273631840796025,0.42500000000000004,0.2429467084639498,0.28105648932136995,0.2300351582119538,0.20445505171042158
0.3959183673469388,0.37313432835820903,0.3500000000000001,0.19413345275414237,0.203715405029698,0.21898543445504773,0.18774860779634042
0.2408163265306122,0.23383084577114432,0.275,0.0882221227048813,0.07279160874510299,0.09743847312908087,0.09307875894988064
0.526530612244898,0.4626865671641791,0.4750000000000001,0.2745185848634124,0.2628585871350942,0.3184329482672024,0.2760540970564836
0.42857142857142855,0.42288557213930356,0.32500000000000007,0.19211822660098518,0.17288007076961961,0.21396283274736314,0.2760540970564836
0.5183673469387755,0.5522388059701493,0.5750000000000001,0.3454993282579489,0.29925439150764566,0.24610748367654445,0.4033412887828161
0.40408163265306124,0.3631840796019902,0.32500000000000007,0.16547245857590684,0.18753949197523065,0.1567051732797589,0.152744630071599
0.6489795918367347,0.592039800995025,0.4750000000000001,0.4113300492610837,0.44888158726146854,0.40783525866398795,0.4001591089896578
0.5755102040816327,0.592039800995025,0.4750000000000001,0.373488580385132,0.33868317957790983,0.32546459065796085,0.4351630867143993
0.31428571428571433,0.2935323383084577,0.25,0.13457232422749663,0.14356122835839757,0.13259668508287295,0.11933174224343672
0.3061224489795918,0.3034825870646767,0.25,0.11195700850873262,0.10665992670289397,0.10547463586137619,0.12490055688146376
0.3714285714285714,0.383084577114428,0.4,0.1592028660994178,0.15164918488563126,0.12857860371672528,0.1638822593476531
0.5836734693877552,0.592039800995025,0.7,0.4034930586654724,0.36041956274485026,0.4098442993470618,0.4669848846459823
0.5102040816326532,0.5024875621890548,0.3750000000000001,0.25794894760411996,0.1920889675217996,0.28930185836263184,0.26809864757358787
0.526530612244898,0.4626865671641791,0.42500000000000004,0.290192566054635,0.3053203589030709,0.31039678553490707,0.2505966587112171
0.38775510204081626,0.383084577114428,0.4,0.22279444693237793,0.29874889422469353,0.18884982420894023,0.1861575178997613
0.3306122448979592,0.31343283582089554,0.30000000000000004,0.12046574115539631,0.09654998104385189,0.12154696132596685,0.14240254574383449
0.5999999999999999,0.6019900497512438,0.55,0.4310344827586206,0.5358271199292304,0.37870416875941737,0.33015115354017494
0.34693877551020397,0.3532338308457712,0.30000000000000004,0.1392745185848634,0.13951725009478078,0.1245605223505776,0.15115354017501986
0.8448979591836734,0.8308457711442785,0.8,0.7993730407523509,0.7248831037533173,0.7724761426418886,0.8392999204455049
0.6326530612244898,0.6318407960199006,0.55,0.44558889386475586,0.39529887526854546,0.4932194876946258,0.5385839299920444
0.36326530612244895,0.3631840796019902,0.3750000000000001,0.18092252575011195,0.16428661695943386,0.1617277749874435,0.21320604614160696
0.5999999999999999,0.592039800995025,0.525,0.39207344379758163,0.4155187665866296,0.4349573078854847,0.34765314240254563
0.7142857142857142,0.7213930348258706,0.8,0.621809225257501,0.6156956906356628,0.6649924660974386,0.6499602227525852
0.6244897959183673,0.6318407960199006,0.6000000000000001,0.4270040304523062,0.4635410084670796,0.4731290808638875,0.4192521877486077
0.7795918367346939,0.7412935323383085,0.6250000000000001,0.66077026421854,0.7309490711487425,0.5595178302360624,0.6435958631662687
0.5918367346938775,0.5522388059701493,0.30000000000000004,0.31907747424988797,0.30784784531783144,0.3324962330487193,0.2840095465393794
0.14285714285714274,0.12437810945273636,0.10000000000000003,0.04590237348858037,0.04094527991912044,0.04319437468608739,0.05330151153540174
0.0,0.0,0.025000000000000022,0.012091356918943124,0.011120940224946292,0.014063284781516826,0.01272871917263325
0.3795918367346938,0.37313432835820903,0.3500000000000001,0.19547693685624717,0.208770377859219,0.14264188849824208,0.2068416865552903
0.5918367346938775,0.582089552238806,0.5750000000000001,0.41983878190774737,0.43118918235814485,0.4289301858362632,0.42720763723150346
0.5510204081632655,0.4726368159203981,0.5000000000000001,0.3419167039856694,0.32907873120181985,0.23204419889502764,0.3739061256961017
0.3551020408163265,0.34328358208955234,0.3500000000000001,0.13748320644872367,0.11525338051307975,0.12857860371672528,0.14797136038186154
0.526530612244898,0.45273631840796025,0.4,0.28190774742498875,0.30683685075192724,0.22802611752887997,0.29992044550517094
0.18367346938775503,0.16417910447761203,0.25,0.056650246305418706,0.04246177176797675,0.07935710698141638,0.06125696101829751
0.42857142857142855,0.4427860696517414,0.3500000000000001,0.19838781907747421,0.16428661695943386,0.19186338523355098,0.2617342879872712
0.763265306122449,0.7810945273631842,0.6250000000000001,0.6715181370353783,0.5226841905724757,0.7182320441988951,0.8011137629276052
0.3551020408163265,0.383084577114428,0.42500000000000004,0.2004030452306314,0.1658031088082902,0.2250125565042692,0.22673031026252974
0.2897959183673469,0.2736318407960199,0.30000000000000004,0.11845051500223912,0.11525338051307975,0.12154696132596685,0.11694510739856798
0.22448979591836732,0.23383084577114432,0.20000000000000007,0.08934169278996863,0.08997851636547453,0.09442491210447011,0.08512330946698486
0.5836734693877552,0.582089552238806,0.6000000000000001,0.38625167935512755,0.33312270946543665,0.41587142139628325,0.4112967382657119
0.4122448979591837,0.4129353233830846,0.4,0.2004030452306314,0.17793504359914067,0.20793571069814162,0.23627684964200468
0.7306122448979593,0.7014925373134329,0.6000000000000001,0.6182266009852215,0.7087071906988499,0.6097438473129081,0.5059665871121717
0.6489795918367347,0.6318407960199006,0.8,0.5629198387819075,0.6465310248957411,0.3977900552486188,0.56563245823389
0.526530612244898,0.48258706467661694,0.4,0.296462158531124,0.3139138127132567,0.29432446007031643,0.28082736674622105
0.5510204081632655,0.5323383084577115,0.5750000000000001,0.3134796238244513,0.32452925565525087,0.3345052737317931,0.29992044550517094
0.5673469387755103,0.5522388059701493,0.6000000000000001,0.35423197492163006,0.3457601415392393,0.40783525866398795,0.33969769291964985
0.6408163265306122,0.6616915422885572,0.6000000000000001,0.5407523510971786,0.5272336661190445,0.5936715218483175,0.5067621320604612
0.3795918367346938,0.37313432835820903,0.3500000000000001,0.16927899686520373,0.17035258435485912,0.17177297840281264,0.17263325377883845
0.5591836734693878,0.5223880597014925,0.42500000000000004,0.2919838781907747,0.29672690509288513,0.26318432948267206,0.3237867939538583
0.4204081632653061,0.4328358208955224,0.3500000000000001,0.2004030452306314,0.17641855175028434,0.20391762933199398,0.23627684964200468
0.7306122448979593,0.7512437810945274,0.75,0.7212270488132556,0.7845317831416656,0.7393269713711703,0.6284805091487667
0.8040816326530611,0.8009950248756219,0.9000000000000001,0.6939095387371248,0.5712119297358776,0.7694625816172779,0.7056483691328558
0.45306122448979586,0.4427860696517414,0.45000000000000007,0.26265114196148676,0.24921016049538736,0.30135610246107486,0.2513922036595067
0.1755102040816326,0.17412935323383089,0.25,0.05597850425436631,0.047516744597497794,0.06127574083375188,0.06125696101829751
0.4857142857142857,0.4427860696517414,0.3750000000000001,0.2563815494849977,0.30835334260078356,0.2240080361627323,0.22195704057279228
0.6734693877551019,0.691542288557214,0.8,0.5450067174205104,0.5691899406040691,0.455047714716223,0.6157517899761334
0.763265306122449,0.7711442786069653,0.75,0.7465293327362291,0.7536964488815873,0.5886489201406329,0.8058870326173426
0.4612244897959183,0.4328358208955224,0.25,0.29064039408866993,0.31896878554277774,0.264188849824209,0.2840095465393794
0.7061224489795919,0.681592039800995,0.5750000000000001,0.5118674429019255,0.4817389106533553,0.6087393269713712,0.4996022275258551
0.8285714285714285,0.7014925373134329,0.55,0.5886699507389161,0.6900037912296222,0.5645404319437469,0.4431185361972951
0.7061224489795919,0.6716417910447762,0.5750000000000001,0.47962382445141055,0.4711234677113611,0.395781014565545,0.5544948289578359
0.46938775510204084,0.45273631840796025,0.3750000000000001,0.24854455888938645,0.2289902691773032,0.26720241084881974,0.2784407319013523
0.8285714285714285,0.8009950248756219,0.6500000000000001,0.721898790864308,0.7501579679009225,0.6921145153189352,0.7136038186157515
0.5836734693877552,0.5721393034825871,0.55,0.3893864755933721,0.4797169215215468,0.3676544450025113,0.28957836117740643
0.42857142857142855,0.4427860696517414,0.3750000000000001,0.23824451410658304,0.2628585871350942,0.19588146659969866,0.2251392203659506
0.4857142857142857,0.4726368159203981,0.5750000000000001,0.3403493058665472,0.3826614431947429,0.3224510296333501,0.29992044550517094
0.6653061224489796,0.4328358208955224,0.5750000000000001,0.4811912225705328,0.49235435359534946,0.4992466097438473,0.42720763723150346
0.4857142857142857,0.45273631840796025,0.5000000000000001,0.24944021495745633,0.23910021483634528,0.27021597187343044,0.2665075576770087
0.6653061224489796,0.6716417910447762,0.8500000000000001,0.6012091356918942,0.5398710981928473,0.44198895027624313,0.8170246618933967
0.20816326530612245,0.20398009950248763,0.25,0.08732646663681144,0.0849235435359535,0.08136614766449021,0.09387430389817022
0.29795918367346935,0.2935323383084577,0.2250000000000001,0.11262875055978501,0.10312144572222924,0.11451531893520844,0.13285600636435957
0.7714285714285716,0.7512437810945274,0.5750000000000001,0.6612180922525749,0.6338935928219386,0.6830738322451031,0.6658711217183768
0.40408163265306124,0.4328358208955224,0.3750000000000001,0.26265114196148676,0.32048527739163407,0.24208940231039677,0.20843277645186947
0.5918367346938775,0.582089552238806,0.7250000000000001,0.40618002686968196,0.34677113610514343,0.4660974384731291,0.4033412887828161
0.5183673469387755,0.5024875621890548,0.42500000000000004,0.24944021495745633,0.25578162517376474,0.2782521346057258,0.23468575974542555
0.36326530612244895,0.3532338308457712,0.3500000000000001,0.18047469771607702,0.17035258435485912,0.18382722250125566,0.1670644391408114
0.5591836734693878,0.582089552238806,0.4,0.38266905508284815,0.35030961708580816,0.34354595680562533,0.37947494033412876
0.6489795918367347,0.6318407960199006,0.6250000000000001,0.39655172413793094,0.31138632629849616,0.4932194876946258,0.4144789180588702
0.004081632653061107,0.014925373134328457,0.025000000000000022,0.0212718316166592,0.022747377732844687,0.02109492717227524,0.019888623707239456
0.5836734693877552,0.5522388059701493,0.4750000000000001,0.37931034482758613,0.32907873120181985,0.44299347061778005,0.41845664280031813
0.6653061224489796,0.6716417910447762,0.55,0.5546350201522614,0.6081132313913813,0.5846308387744852,0.488464598249801
0.6408163265306122,0.6716417910447762,0.525,0.5595611285266456,0.5080247693668646,0.586639879457559,0.5226730310262528
0.5346938775510204,0.4925373134328359,0.45000000000000007,0.2566054635020152,0.24870466321243526,0.2300351582119538,0.28878281622911683
0.8693877551020408,0.8308457711442785,0.825,0.9518584863412447,0.9584228484771894,0.923154193872426,0.8965791567223544
0.6081632653061224,0.6019900497512438,0.55,0.3833407971339005,0.45292556552508534,0.3324962330487193,0.33969769291964985
0.6816326530612244,0.6716417910447762,0.825,0.5450067174205104,0.39074939972197653,0.5022601707684581,0.6101829753381064
0.5999999999999999,0.5721393034825871,0.55,0.370577698163905,0.39074939972197653,0.3124058262179809,0.38743038981702455
0.25714285714285706,0.2437810945273633,0.25,0.08351992834751454,0.0844180462530014,0.07634354595680562,0.08512330946698486
0.2653061224489795,0.22388059701492546,0.3750000000000001,0.09673085535154498,0.09351699734613926,0.08839779005524862,0.10898965791567222
0.5673469387755103,0.5522388059701493,0.45000000000000007,0.296462158531124,0.27145204094527997,0.32646911099949777,0.33174224343675407
0.2816326530612245,0.28358208955223885,0.30000000000000004,0.12270488132557096,0.11778086692784026,0.1125062782521346,0.13285600636435957
0.45306122448979586,0.4626865671641791,0.4750000000000001,0.23555754590237346,0.20118791861493748,0.2792566549472627,0.25218774860779625
0.5102040816326532,0.4925373134328359,0.4750000000000001,0.23018360949395428,0.20270441046379378,0.264188849824209,0.25536992840095457
0.6653061224489796,0.691542288557214,0.7250000000000001,0.515450067174205,0.5408820927587514,0.5826217980914113,0.38743038981702455
0.3306122448979592,0.3034825870646767,0.25,0.11957008508732644,0.10312144572222924,0.13360120542440984,0.17263325377883845
0.46938775510204084,0.5024875621890548,0.525,0.2962382445141065,0.21129786427397954,0.2591662481165244,0.39777247414478906
0.3959183673469388,0.39303482587064675,0.4,0.1798029556650246,0.16984708707190702,0.16474133601205426,0.20445505171042158
0.8285714285714285,0.8208955223880599,0.9000000000000001,0.9014778325123152,0.9306204979148237,0.911099949773983,0.8981702466189335
0.21632653061224488,0.19402985074626872,0.25,0.07366771159874606,0.05914318210539619,0.07935710698141638,0.09307875894988064
0.6081632653061224,0.582089552238806,0.6000000000000001,0.42969099865651583,0.4872993807658284,0.3324962330487193,0.4351630867143993
0.6326530612244898,0.6318407960199006,0.4750000000000001,0.4422301836094939,0.427145204094528,0.39879457559015574,0.4431185361972951
0.4448979591836734,0.5024875621890548,0.3750000000000001,0.24137931034482757,0.18703399469227855,0.2049221496735309,0.33174224343675407
0.36326530612244895,0.383084577114428,0.30000000000000004,0.1565158978952082,0.16327562239352966,0.16373681567051734,0.14717581543357194
0.5836734693877552,0.5621890547263682,0.55,0.39431258396775626,0.34929862251990396,0.3445504771471622,0.4908512330946697
0.6489795918367347,0.6417910447761194,0.55,0.41468875951634565,0.4261342095286238,0.3666499246609744,0.4351630867143993
0.526530612244898,0.5124378109452737,0.45000000000000007,0.3208687863860277,0.32907873120181985,0.395781014565545,0.2760540970564836
